,date,temperature_2m,apparent_temperature,snowfall,relative_humidity_2m,dew_point_2m,precipitation_probability,precipitation,rain,showers,snow_depth,weather_code,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,temperature_180m,temperature_120m,temperature_80m,wind_gusts_10m,wind_direction_180m,vapour_pressure_deficit,et0_fao_evapotranspiration,evapotranspiration,surface_pressure,wind_direction_120m,wind_direction_80m,wind_direction_10m,wind_speed_180m,wind_speed_120m,wind_speed_80m,wind_speed_10m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm
1176,2023-02-19 00:00:00+00:00,1.2574999,-2.9838655,0.0,53.0,-7.2789,,0.0,0.0,0.0,0.0,2.0,1028.3,62.0,0.0,36.0,62.0,36800.0,2.2465,2.979,3.129,15.84,247.64674,0.31537724,0.02310171,0.0,1021.7958,245.55606,223.56796,210.96368,41.64968,22.199356,20.371038,8.39657,1.9465001,2.7965,5.7465,7.9965,0.303,0.304,0.306,0.315,0.327
1177,2023-02-19 01:00:00+00:00,1.0575,-2.962541,0.0,54.0,-7.222758,,0.0,0.0,0.0,0.0,3.0,1028.2,97.0,0.0,14.0,97.0,36400.0,2.5465,2.729,2.9290001,12.24,253.63884,0.30426207,0.017430514,0.0,1021.6916,247.61981,235.95401,218.65984,40.89606,20.266258,16.075521,6.9153743,1.9465001,2.5965,5.5965,7.9465,0.303,0.304,0.306,0.315,0.327
1178,2023-02-19 02:00:00+00:00,0.60749996,-3.7032819,0.0,56.0,-7.1713834,,0.0,0.0,0.0,0.0,3.0,1028.6,97.0,0.0,84.0,97.0,34200.0,2.6465,2.6790001,2.829,15.119999,262.59317,0.2817462,0.021695834,0.0,1022.0784,251.1752,235.43741,229.89915,36.302925,17.081318,19.67195,8.942214,1.9965,2.3965,5.3965,7.9465,0.303,0.304,0.307,0.315,0.327
1179,2023-02-19 03:00:00+00:00,0.15749997,-4.2026677,0.0,59.0,-6.9158373,,0.0,0.0,0.0,0.0,3.0,1028.4,98.0,0.0,98.0,98.0,31900.0,2.8465,2.729,2.879,16.199999,267.3676,0.25413066,0.02023005,0.0,1021.86884,249.44386,234.11777,229.63554,31.353085,15.697315,20.883102,9.449572,2.0965,2.2965,5.2465,7.8964996,0.303,0.304,0.307,0.314,0.327
1180,2023-02-19 04:00:00+00:00,0.057499975,-3.8301148,0.0,64.0,-5.9474025,,0.0,0.0,0.0,0.0,3.0,1028.1,98.0,0.0,98.0,97.0,28700.0,3.0465,2.829,2.9290001,12.959999,270.0,0.2215386,0.010210612,0.0,1021.56854,239.26459,232.43134,222.87889,27.359999,15.817275,17.713316,6.8777895,2.0465,2.2465,5.0465,7.8964996,0.303,0.304,0.307,0.314,0.327
1181,2023-02-19 05:00:00+00:00,0.057499975,-3.6534646,0.0,66.0,-5.5429,,0.0,0.0,0.0,0.0,3.0,1028.2,98.0,0.0,98.0,97.0,27100.0,3.1465,2.829,2.9290001,12.24,269.076,0.20923519,0.0066477265,0.0,1021.66785,230.19447,227.72636,205.01686,22.3229,17.219086,16.055355,5.95906,2.0465,2.1965,4.8965,7.8964996,0.303,0.304,0.306,0.314,0.327
1182,2023-02-19 06:00:00+00:00,0.007499993,-3.5857048,0.0,66.0,-5.5906224,,0.0,0.0,0.0,0.0,3.0,1028.2,98.0,0.0,98.0,50.0,27200.0,3.1465,2.879,2.979,9.0,260.53775,0.20847708,0.0043837614,-0.0,1021.6665,236.76828,220.23628,219.28938,17.518356,12.739318,12.261157,5.1165614,1.8965001,2.1465,4.7965,7.8465004,0.303,0.304,0.306,0.314,0.327
1183,2023-02-19 07:00:00+00:00,0.10749999,-3.6736102,0.0,63.0,-6.1064086,,0.0,0.0,0.0,0.0,1.0,1028.5,40.0,0.0,16.0,40.0,29200.0,2.2465,2.6790001,2.779,10.440001,234.63745,0.22851765,0.025091756,0.0,1021.9672,223.7812,204.44394,197.35411,13.684735,12.214483,13.049689,6.0347,1.5465,1.8464999,4.6465,7.8465004,0.303,0.304,0.306,0.314,0.327
1184,2023-02-19 08:00:00+00:00,1.5575,-1.5607033,0.0,72.0,-2.9461725,,0.0,0.0,0.0,0.0,3.0,1028.3,98.0,0.0,98.0,6.0,23900.0,2.3465,2.6790001,2.829,10.799999,217.56866,0.19200787,0.023162935,0.0,1021.8029,211.32863,195.42223,185.19434,17.713316,9.893796,10.829959,3.9763298,3.1965,1.9965,4.4965,7.7965,0.303,0.304,0.306,0.314,0.327
1185,2023-02-19 09:00:00+00:00,3.4575,0.32307148,0.0,68.0,-1.8942114,,0.0,0.0,0.0,0.0,3.0,1028.7,98.0,0.0,98.0,32.0,25700.0,2.2465,3.1790001,3.379,11.879999,209.8759,0.25117183,0.08945243,0.0,1022.2445,193.62701,172.87508,180.0,19.513195,12.476954,5.8048253,5.04,5.7965,2.9965,4.4465,7.7465,0.303,0.304,0.306,0.314,0.327
1186,2023-02-19 10:00:00+00:00,4.9075,1.423604,0.0,64.0,-1.3363215,,0.0,0.0,0.0,0.0,3.0,1028.0,98.0,1.0,98.0,0.0,28400.0,1.5465,3.879,4.079,13.679999,204.84236,0.312805,0.11389652,0.0,1021.5826,183.46815,156.2505,161.56496,21.42227,12.147979,9.83268,7.968939,7.5965,4.6465,4.4965,7.7465,0.303,0.304,0.306,0.314,0.327
1187,2023-02-19 11:00:00+00:00,6.3075,2.2623787,0.0,53.0,-2.57905,,0.0,0.0,0.0,0.0,3.0,1027.6,100.0,0.0,100.0,0.0,37000.0,2.1465,4.579,4.779,21.24,190.40765,0.44997567,0.14999051,0.0,1021.2171,192.09474,169.28693,168.31065,17.935081,21.044127,13.556282,10.661107,7.5465,5.9965,4.6465,7.6965,0.302,0.303,0.306,0.313,0.327
1188,2023-02-19 12:00:00+00:00,7.6575,3.8297625,0.0,56.0,-0.5704632,,0.0,0.0,0.0,0.0,3.0,1026.5,98.0,1.0,98.0,10.0,33900.0,2.9465,5.329,5.529,28.08,178.99493,0.46209776,0.23627026,0.0,1020.1543,171.983,164.74483,163.61038,20.523155,26.346186,16.418526,12.758432,8.8465,6.6965,4.8465,7.6965,0.302,0.303,0.306,0.313,0.327
1189,2023-02-19 13:00:00+00:00,8.157499,3.5302658,0.0,60.0,0.85153157,,0.0,0.0,0.0,0.0,3.0,1024.2,98.0,0.0,98.0,7.0,30300.0,4.6465,6.1289997,6.329,28.8,158.19853,0.43462485,0.16171247,0.0,1017.87994,176.6336,135.0001,132.58046,29.07989,31.28693,22.401142,18.089775,9.6465,8.1465,5.1465,7.6965,0.302,0.303,0.306,0.313,0.327
1190,2023-02-19 14:00:00+00:00,8.1075,2.942676,0.0,62.0,1.2604018,,0.0,0.0,0.0,0.0,3.0,1022.7,98.0,0.0,98.0,96.0,28800.0,4.7465,6.4789996,6.6289997,38.519997,165.67725,0.41149515,0.15068685,0.0,1016.38806,167.66092,153.98328,150.9455,34.925564,36.108967,33.64989,22.238562,9.4465,8.4465,5.4465,7.6465,0.301,0.303,0.306,0.313,0.327
1191,2023-02-19 15:00:00+00:00,8.2575,2.5389109,0.0,63.0,1.6257257,,0.0,0.0,0.0,0.0,3.0,1021.5,98.0,2.0,98.0,5.0,26900.0,4.7465,6.429,6.6289997,39.6,163.20155,0.4047659,0.14953725,0.0,1015.1989,167.1523,148.10925,146.09369,39.86096,42.964516,38.16,26.459387,8.9965,8.5965,5.7465,7.6465,0.301,0.303,0.306,0.313,0.327
1192,2023-02-19 16:00:00+00:00,7.4575,1.489469,0.0,60.0,0.1916045,,0.0,0.0,0.0,0.0,3.0,1019.9,100.0,3.0,100.0,10.0,29400.0,4.8465,6.179,6.3789997,43.199997,169.04597,0.41440058,0.10609254,0.0,1013.5907,166.65126,150.44641,147.17146,45.468437,44.562622,40.142822,26.562046,7.8465004,8.3465,5.9965,7.6465,0.301,0.302,0.305,0.313,0.327
1193,2023-02-19 17:00:00+00:00,6.6075,1.343893,0.0,70.0,1.5237402,,0.0,0.0,0.0,0.0,3.0,1019.0,98.0,0.0,98.0,69.0,23100.0,4.8465,6.029,6.2289996,45.719997,171.31967,0.29322588,0.06735265,0.0,1012.6771,171.66264,153.20856,150.2552,47.70645,43.07907,40.732533,23.219301,6.4965,7.6465,6.1965,7.6465,0.301,0.302,0.305,0.313,0.328
1194,2023-02-19 18:00:00+00:00,6.4575,1.4912329,0.0,74.0,2.1572568,,0.0,0.0,0.0,0.0,3.0,1018.4,100.0,2.0,100.0,3.0,20700.0,4.9465,6.3789997,6.529,49.32,173.38664,0.25152194,0.048368648,0.0,1012.07776,177.79745,159.50258,156.80138,50.012794,38.242676,41.123596,21.933426,6.0965,6.8965,6.2965,7.5965,0.301,0.302,0.305,0.313,0.328
1195,2023-02-19 19:00:00+00:00,6.1075,1.806016,0.0,75.0,2.0072322,,0.0,0.0,0.0,0.0,3.0,1017.5,99.0,1.0,99.0,34.0,20300.0,5.0465,6.179,6.3789997,44.28,177.65318,0.23608506,0.024828343,0.0,1011.1754,177.6141,163.76758,160.42679,43.956867,35.305458,29.620802,17.193533,5.9465,6.4465,6.3965,7.5965,0.299,0.3,0.303,0.312,0.327
1196,2023-02-19 20:00:00+00:00,5.9575,2.8572412,0.0,78.0,2.4125142,,0.0,0.0,0.0,0.0,1.0,1017.4,24.0,0.0,24.0,0.0,18900.0,5.2465,6.179,6.329,39.6,190.45158,0.20561463,0.007842531,-0.0,1011.0725,183.90042,168.3664,162.25523,37.705597,32.41035,24.993439,9.449572,5.7965,6.2465,6.3965,7.5965,0.299,0.3,0.303,0.312,0.327
1197,2023-02-19 21:00:00+00:00,5.8575,3.7495294,0.0,77.0,2.1341374,,0.0,0.0,0.0,0.0,3.0,1016.6,99.0,94.0,99.0,0.0,19300.0,5.5465,6.079,6.2289996,16.199999,202.5333,0.21347994,0.0,-0.0,1010.27527,187.76508,173.6599,128.65984,36.636963,24.475899,16.299694,2.3051248,5.3965,5.9965,6.4465,7.5965,0.3,0.3,0.303,0.312,0.327
1198,2023-02-19 22:00:00+00:00,5.7575,3.6855588,0.0,78.0,2.218166,,0.0,0.0,0.0,0.0,3.0,1016.1,99.0,9.0,99.0,0.0,19000.0,6.2465,5.929,6.029,13.32,208.65173,0.20279074,0.0,-0.0,1009.77606,192.17145,188.65247,90.0,39.79262,19.1707,16.75064,2.16,5.1965,5.6965,6.3965,7.5965,0.3,0.301,0.303,0.312,0.327
1199,2023-02-19 23:00:00+00:00,5.1075,2.892496,0.0,79.0,1.7646013,,0.0,0.0,0.0,0.0,3.0,1014.9,86.0,86.0,0.0,0.0,17600.0,7.0465,6.1289997,6.179,11.5199995,210.88101,0.18503648,0.0,-0.0,1008.5688,196.38962,189.65982,33.6901,42.785507,19.533497,17.163355,2.5959969,4.9465,5.4965,6.3965,7.5965,0.3,0.301,0.303,0.312,0.327
1200,2023-02-20 00:00:00+00:00,6.0575,4.444373,0.0,88.0,4.2194395,,0.0,0.0,0.0,0.0,3.0,1014.1,87.0,87.0,0.0,52.0,14700.0,7.3465,6.3789997,6.3789997,14.759999,212.70473,0.112930596,0.0,-0.0,1007.7952,210.96368,198.43504,243.43501,40.643345,19.283058,19.353138,1.609969,4.5965,5.2465,6.3465,7.5965,0.3,0.301,0.303,0.312,0.327
1201,2023-02-20 01:00:00+00:00,5.7075,3.7124262,0.0,89.0,4.0355105,,0.0,0.0,0.0,0.0,3.0,1013.3,97.0,26.0,0.0,97.0,12800.0,7.8465004,6.6289997,6.579,14.04,211.1224,0.10104525,0.0,-0.0,1006.9923,223.02507,191.65926,5.19435,44.576084,15.078736,23.157824,3.9763298,5.1965,5.4465,6.3465,7.5465,0.3,0.301,0.304,0.311,0.327
1202,2023-02-20 02:00:00+00:00,5.3575,3.1063318,0.0,88.0,3.5297186,,0.0,0.0,0.0,0.0,3.0,1012.6,97.0,27.0,97.0,97.0,12200.0,7.4465,6.929,6.779,5.04,218.65982,0.10758895,0.0,-0.0,1006.2888,230.35587,224.9999,4.085537,41.492245,16.70164,7.6367526,5.0528407,5.4965,5.3965,6.2965,7.5465,0.301,0.301,0.304,0.311,0.327
1203,2023-02-20 03:00:00+00:00,5.7075,3.6054306,0.0,84.0,3.214249,,0.0,0.0,0.0,0.0,3.0,1011.6,98.0,2.0,98.0,97.0,13000.0,7.1465,6.9789996,6.8789997,6.8399997,231.5967,0.1469751,0.0,-0.0,1005.3029,235.0079,226.08084,275.7105,37.669487,17.94102,13.493999,3.6179552,6.0465,5.5965,6.2465,7.5465,0.301,0.302,0.304,0.311,0.328
1204,2023-02-20 04:00:00+00:00,4.9075,2.4321656,0.0,87.0,2.9247925,,0.0,0.0,0.0,0.0,3.0,1010.8,97.0,10.0,97.0,97.0,13200.0,6.7465,6.829,6.779,9.0,241.57889,0.1129632,0.0,0.01,1004.4899,239.74365,219.09384,209.7448,34.793587,20.418913,14.84318,5.8048253,5.9965,5.8465,6.2465,7.5465,0.301,0.302,0.304,0.311,0.328
1205,2023-02-20 05:00:00+00:00,5.1575,2.775319,0.0,88.0,3.332649,,0.0,0.0,0.0,0.0,3.0,1010.1,97.0,11.0,97.0,97.0,13000.0,6.3465,6.6289997,6.579,10.799999,245.9735,0.106104314,0.0,0.02,1003.8,236.92932,212.47118,198.43504,32.714474,18.854689,18.775303,5.6920996,5.7465,5.9465,6.2465,7.5465,0.301,0.302,0.304,0.311,0.328
1206,2023-02-20 06:00:00+00:00,5.6575,3.2506437,0.0,87.0,3.662828,,0.0,0.0,0.0,0.0,3.0,1008.9,100.0,70.0,100.0,100.0,13600.0,6.1465,6.529,6.529,9.36,246.10483,0.11900455,0.0,0.01,1002.61884,230.85602,220.60121,239.03632,31.106167,20.372574,16.595179,6.297428,5.6465,5.8465,6.2465,7.5465,0.301,0.302,0.304,0.311,0.328
1207,2023-02-20 07:00:00+00:00,6.8075,4.3901253,0.0,90.0,5.2814794,,0.0,0.0,0.0,0.0,3.0,1008.2,100.0,100.0,100.0,100.0,13800.0,6.5465,6.6289997,6.579,14.759999,243.0724,0.0990926,0.016163625,-0.0,1001.94855,234.83348,200.80687,180.0,25.43802,19.777353,19.255793,8.64,5.5465,5.6965,6.2465,7.4965,0.302,0.302,0.304,0.311,0.328
1208,2023-02-20 08:00:00+00:00,7.1575,4.836178,0.0,93.0,6.101453,,0.0,0.0,0.0,0.0,3.0,1008.0,100.0,100.0,97.0,97.0,13000.0,7.0465,6.6289997,6.579,14.759999,243.09398,0.071047485,0.021465922,0.0,1001.7576,238.8611,212.90524,218.65984,27.047956,20.606503,14.57889,9.220499,6.3965,5.8465,6.2465,7.4965,0.302,0.302,0.304,0.311,0.328
1209,2023-02-20 09:00:00+00:00,8.4575,5.6199093,0.0,89.0,6.748465,,0.0,0.0,0.0,0.0,3.0,1007.6,100.0,100.0,98.0,100.0,14900.0,7.5465,6.829,6.8789997,23.039999,243.74982,0.121972024,0.06976883,0.0,1001.38904,236.88864,219.93633,220.76352,29.301876,20.179464,20.188908,13.783817,8.0465,6.4465,6.2965,7.4965,0.301,0.302,0.304,0.311,0.328
1210,2023-02-20 10:00:00+00:00,8.557501,5.4324417,0.0,90.0,7.0100956,,0.0,0.0,0.0,0.0,3.0,1007.1,100.0,100.0,100.0,97.0,14000.0,8.0465,7.529,7.679,24.84,245.9735,0.11163592,0.06353834,0.0,1000.89435,244.7989,213.42484,212.27562,32.714474,20.71107,21.566973,16.179987,9.4965,7.4965,6.3465,7.4965,0.301,0.302,0.304,0.311,0.328
1211,2023-02-20 11:00:00+00:00,9.557501,7.132801,0.0,88.0,7.6676226,,0.0,0.0,0.0,0.0,3.0,1006.9,98.0,43.0,98.0,82.0,15400.0,8.3465,8.879001,9.029,16.919998,254.13422,0.14329755,0.16921963,0.0,1000.7172,258.887,231.54626,226.16905,35.554443,20.970211,15.629971,12.475961,11.0965,8.6965,6.5465,7.4965,0.301,0.302,0.304,0.311,0.328
1212,2023-02-20 12:00:00+00:00,11.157499,8.58115,0.0,71.0,6.094057,,0.0,0.0,0.0,0.0,3.0,1006.0,100.0,3.0,100.0,0.0,24300.0,8.5465,10.629001,10.779,22.68,263.1819,0.38530457,0.25579375,0.0,999.85754,273.814,244.91644,240.64233,33.3559,22.09572,18.681883,13.217443,12.1965,10.0465,6.7965,7.4965,0.3,0.302,0.304,0.311,0.328
1213,2023-02-20 13:00:00+00:00,12.557501,9.267913,0.0,63.0,5.699927,,0.0,0.0,0.0,0.0,2.0,1004.5,56.0,5.0,56.0,0.0,28700.0,9.5465,11.729,11.879001,33.12,254.84587,0.5391043,0.26514578,0.0,998.3965,281.49652,243.43501,237.72438,17.902534,22.123201,18.514643,16.179987,15.4965,11.9465,7.1965,7.4965,0.299,0.301,0.304,0.311,0.328
1214,2023-02-20 14:00:00+00:00,15.557501,11.44219,0.0,40.0,2.002719,,0.0,0.0,0.0,0.0,0.0,1003.5,2.0,0.0,2.0,0.0,48300.0,11.5465,12.679,12.879001,32.399998,265.9718,1.061748,0.33392784,0.0,997.4657,272.06998,251.89613,247.75093,25.6233,30.517962,19.694992,17.114204,16.4965,13.3965,7.5965,7.4965,0.298,0.3,0.304,0.311,0.328
1215,2023-02-20 15:00:00+00:00,16.3075,10.869428,0.0,34.0,0.40653235,,0.0,0.0,0.0,0.0,0.0,1003.7,0.0,0.0,0.0,0.0,56900.0,12.5465,13.629001,13.829,35.28,273.17978,1.2251995,0.32218212,0.0,997.68024,276.11542,259.9921,258.34073,32.44996,31.042147,31.072817,23.157824,15.5465,14.5465,8.0965,7.4965,0.297,0.299,0.303,0.311,0.328
1216,2023-02-20 16:00:00+00:00,16.0575,10.912155,0.0,33.0,-0.2253565,,0.0,0.0,0.0,0.0,0.0,1003.6,1.0,1.0,0.0,0.0,58000.0,12.5465,13.779,13.979,35.28,277.67886,1.224121,0.25179043,0.0,997.5755,274.23633,260.29343,259.8754,32.32992,29.8447,27.757376,20.478907,13.5465,14.3465,8.5965,7.4965,0.297,0.299,0.303,0.311,0.328
1217,2023-02-20 17:00:00+00:00,15.1075,10.556299,0.0,30.0,-2.355762,,0.0,0.0,0.0,0.0,0.0,1003.5,8.0,4.0,8.0,0.0,61700.0,12.4465,13.029,13.229,29.519999,275.06354,1.2035024,0.1553533,0.0,997.45636,272.45398,255.4655,258.40784,28.551426,25.744856,20.082708,14.332341,11.4465,13.4465,8.9465,7.5465,0.297,0.298,0.302,0.311,0.328
1218,2023-02-20 18:00:00+00:00,13.407499,9.297715,0.0,30.0,-3.8341959,,0.0,0.0,0.0,0.0,0.0,1003.8,2.0,1.0,2.0,0.0,63200.0,12.2465,12.229,12.379001,20.519999,274.5139,1.0782031,0.10176777,-0.0,997.7188,266.2848,252.1496,248.96242,27.44513,28.352957,22.314194,10.028439,9.7965,12.1465,9.2465,7.5465,0.297,0.298,0.302,0.31,0.328
1219,2023-02-20 19:00:00+00:00,12.2075,8.210205,0.0,30.0,-4.8785896,,0.0,0.0,0.0,0.0,3.0,1004.0,99.0,99.0,0.0,0.0,63200.0,12.6465,12.429,12.479,21.599998,274.6986,0.99679434,0.06433465,-0.0,997.89233,255.4655,254.66666,250.0168,26.368616,20.498106,23.143827,8.427383,9.1965,11.4465,9.4465,7.5465,0.294,0.295,0.299,0.31,0.327
1220,2023-02-20 20:00:00+00:00,12.2575,8.875741,0.0,37.0,-2.0242574,,0.0,0.0,0.0,0.0,1.0,1004.2,36.0,36.0,6.0,0.0,53600.0,12.3465,12.329,12.279,11.5199995,279.46225,0.90009326,0.04338323,0.0,998.0921,251.1752,241.60707,224.9999,17.518356,17.081318,15.141414,6.618519,7.7465,10.2465,9.4965,7.5965,0.295,0.296,0.299,0.31,0.327
1221,2023-02-20 21:00:00+00:00,12.057501,8.748282,0.0,43.0,-0.15024664,,0.0,0.0,0.0,0.0,3.0,1004.2,88.0,88.0,0.0,0.0,47300.0,12.1465,11.329,11.379001,16.919998,271.24533,0.80373734,0.04591796,0.0,998.0877,302.00534,263.29025,251.56496,16.563911,13.865929,18.486622,7.968939,7.0465,9.1465,9.4465,7.5965,0.295,0.296,0.299,0.309,0.327
1222,2023-02-20 22:00:00+00:00,10.7075,7.772437,0.0,46.0,-0.45143533,,0.0,0.0,0.0,0.0,2.0,1004.3,53.0,53.0,0.0,0.0,44000.0,11.8465,10.629001,10.679,9.72,258.05585,0.69638646,0.023001209,0.0,998.1582,20.095322,335.22488,351.87,19.13426,16.041885,10.30883,5.0911684,7.1965,8.5465,9.3465,7.6465,0.298,0.297,0.299,0.309,0.327
1223,2023-02-20 23:00:00+00:00,10.4575,6.889291,0.0,42.0,-1.9209995,,0.0,0.0,0.0,0.0,1.0,1003.9,24.0,0.0,24.0,0.0,48400.0,11.6465,9.379001,9.479,24.119999,253.30067,0.7356179,0.044453237,0.0,997.7554,40.9143,8.583544,7.7650824,15.034041,21.880804,19.296133,7.9932976,7.0465,8.1965,9.2465,7.6465,0.297,0.298,0.3,0.309,0.327
1224,2023-02-21 00:00:00+00:00,8.907499,5.1307487,0.0,47.0,-1.8052976,,0.0,0.0,0.0,0.0,3.0,1003.5,97.0,0.0,97.0,0.0,43200.0,11.1465,8.029,8.229,30.960001,241.8215,0.60584646,0.044387538,0.0,997.32404,38.79657,21.656061,10.885482,11.435313,24.044584,26.339111,9.531505,6.9965,7.9965,9.0965,7.6465,0.298,0.298,0.3,0.309,0.327
1225,2023-02-21 01:00:00+00:00,8.157499,4.192236,0.0,50.0,-1.6542295,,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,40100.0,6.0465,7.1289997,7.329,30.599998,63.914467,0.5432686,0.04573106,0.0,996.8108,43.977062,25.463305,23.198618,38.479603,29.104904,25.12016,10.966713,7.4465,8.5465,9.0965,7.6965,0.297,0.298,0.3,0.309,0.327
1226,2023-02-21 02:00:00+00:00,7.7075,4.6869936,0.0,55.0,-0.77083623,,0.0,0.0,0.0,0.0,3.0,1003.2,98.0,81.0,98.0,0.0,34900.0,4.8465,6.579,6.779,22.68,51.132217,0.47421187,0.015449887,0.0,996.99963,44.999897,35.837746,312.27362,30.978828,24.423437,15.986593,5.3517847,6.9965,8.1465,8.9965,7.6965,0.299,0.299,0.301,0.309,0.327
1227,2023-02-21 03:00:00+00:00,6.3075,1.9029574,0.0,64.0,-0.006132179,,0.0,0.0,0.0,0.0,3.0,1003.3,100.0,100.0,80.0,0.0,28000.0,3.8465,5.6289997,5.829,35.64,30.159973,0.34467703,0.037978493,0.0,997.06805,30.191544,18.19926,14.676441,30.811037,23.381256,27.66384,15.629971,6.4965,7.7965,8.8465,7.6965,0.302,0.301,0.301,0.309,0.327
1228,2023-02-21 04:00:00+00:00,4.9075,0.6305046,0.0,78.0,1.3921376,,0.0,0.0,0.0,0.0,3.0,1003.9,100.0,100.0,99.0,2.0,20000.0,2.6465,4.929,5.1289997,35.64,26.564985,0.1911667,0.018068068,0.0,997.63306,50.648273,359.30972,353.6599,24.95452,23.759321,29.88217,16.299694,5.8965,7.2965,8.6965,7.7465,0.326,0.316,0.304,0.309,0.327
1229,2023-02-21 05:00:00+00:00,3.7075,-0.5995395,0.0,89.0,2.0622,,0.7,0.7,0.0,0.0,53.0,1003.8,100.0,100.0,99.0,67.0,5800.0,2.6465,4.429,4.579,29.519999,52.66673,0.08788073,0.0037885986,0.0,997.5067,73.033775,0.7848072,2.385899,26.712873,22.665812,26.282465,17.294992,5.5465,6.7965,8.5465,7.7465,0.354,0.345,0.317,0.309,0.327
1230,2023-02-21 06:00:00+00:00,2.8575,-0.8487406,0.0,93.0,1.8373665,,1.1,1.1,0.0,0.0,55.0,1003.3,100.0,93.0,100.0,97.0,5800.0,4.2465,3.9789999,4.179,24.84,97.512054,0.052666247,0.0,0.0,996.9905,88.18174,25.640957,22.988754,33.04361,23.160784,19.966211,12.904882,5.1965,6.3965,8.3465,7.7465,0.345,0.343,0.332,0.311,0.327
1231,2023-02-21 07:00:00+00:00,2.7575,-1.2939842,0.0,91.0,1.4344846,,0.0,0.0,0.0,0.0,3.0,1003.3,100.0,100.0,98.0,0.0,13900.0,0.54649997,3.229,3.4290001,19.8,57.99466,0.06723505,0.015077335,0.0,996.98834,31.159245,44.999897,48.94529,30.566095,18.463951,19.85556,14.799459,4.2965,5.3465,7.9965,7.7465,0.331,0.331,0.331,0.312,0.327
1232,2023-02-21 08:00:00+00:00,2.5575,-1.5796888,0.0,93.0,1.5398488,,0.0,0.0,0.0,0.0,3.0,1003.5,100.0,100.0,73.0,0.0,13200.0,0.14649999,2.629,2.829,25.56,34.919483,0.051557004,0.018027205,0.0,997.1824,33.178535,24.775122,21.801476,23.269482,22.829037,20.61766,15.509274,4.5965,5.1965,7.7465,7.7465,0.326,0.327,0.328,0.314,0.327
1233,2023-02-21 09:00:00+00:00,2.9075,-0.65005064,0.0,95.0,2.1852932,,0.0,0.0,0.0,0.0,3.0,1003.7,100.0,100.0,72.0,0.0,12700.0,0.24649999,2.329,2.479,16.199999,33.070686,0.03775245,0.032848846,0.0,997.3889,47.489597,23.025528,20.556128,18.472595,17.94478,15.646544,12.303366,5.6965,5.4465,7.4965,7.7465,0.322,0.324,0.326,0.315,0.328
1234,2023-02-21 10:00:00+00:00,3.2075,0.06605005,0.0,93.0,2.1844664,,0.0,0.0,0.0,0.0,3.0,1004.0,100.0,100.0,99.0,0.0,13500.0,0.84650004,2.329,2.529,10.799999,44.999897,0.053987026,0.03266752,0.0,997.69385,57.528828,19.653913,17.744766,12.218805,9.581829,10.703569,9.449572,7.2965,6.1965,7.3965,7.7465,0.32,0.321,0.323,0.316,0.328
1235,2023-02-21 11:00:00+00:00,3.6075,1.3106723,0.0,94.0,2.7318714,,0.0,0.0,0.0,0.0,3.0,1004.0,100.0,100.0,72.0,0.0,13000.0,1.6465,2.9290001,3.1790001,7.2,40.601215,0.047599018,0.05301054,0.0,997.70294,44.999897,356.186,355.23645,6.638072,2.0785906,5.4119864,4.3349743,9.4465,7.3465,7.3465,7.7465,0.318,0.319,0.321,0.317,0.328
1236,2023-02-21 12:00:00+00:00,4.5575,2.8255067,0.0,91.0,3.2150893,,0.0,0.0,0.0,0.0,3.0,1003.6,100.0,100.0,98.0,0.0,14600.0,2.4465,3.579,3.779,5.04,153.43501,0.07631868,0.07787566,0.0,997.3271,165.96373,104.03627,90.0,0.8049845,3.0300403,1.484318,1.08,11.1965,8.9965,7.4465,7.7465,0.316,0.317,0.32,0.317,0.328
1237,2023-02-21 13:00:00+00:00,5.5075,3.5985823,0.0,88.0,3.677518,,0.0,0.0,0.0,0.0,3.0,1002.7,100.0,100.0,9.0,0.0,15700.0,2.5465,4.2289996,4.429,10.08,226.73567,0.10871452,0.14339784,0.0,996.454,219.80553,213.6901,209.7448,8.404285,8.609543,2.5959969,2.9024127,10.7465,9.3965,7.4465,7.7465,0.313,0.315,0.318,0.318,0.328
1238,2023-02-21 14:00:00+00:00,5.9075,4.349846,0.0,87.0,3.9088318,,0.0,0.0,0.0,0.0,3.0,1002.1,100.0,100.0,0.0,0.0,16200.0,3.9464998,4.6289997,4.829,9.0,232.12495,0.12108058,0.11116146,0.0,995.86676,212.19571,143.13002,153.43501,16.418526,11.723785,1.8,0.8049845,8.7465,9.7465,7.6965,7.7465,0.311,0.313,0.317,0.318,0.328
1239,2023-02-21 15:00:00+00:00,6.4575,4.8072815,0.0,81.0,3.4324288,,0.0,0.0,0.0,0.0,3.0,1002.2,100.0,100.0,92.0,0.0,18700.0,4.0465,4.529,4.7289996,13.32,146.3099,0.18380475,0.059578136,0.0,995.97833,164.74483,243.43501,206.56499,11.681987,12.568599,1.609969,0.8049845,8.3465,9.1965,7.8964996,7.7465,0.323,0.321,0.318,0.318,0.328
